GEOID,mean_norm_ppt_01,mean_norm_ppt_02,mean_norm_ppt_03,mean_norm_ppt_04,mean_norm_ppt_05,mean_norm_ppt_06,mean_norm_ppt_07,mean_norm_ppt_08,mean_norm_ppt_09,mean_norm_ppt_10,mean_norm_ppt_11,mean_norm_ppt_12,mean_norm_ppt_annual,mean_norm_solclear_01,mean_norm_solclear_02,mean_norm_solclear_03,mean_norm_solclear_04,mean_norm_solclear_05,mean_norm_solclear_06,mean_norm_solclear_07,mean_norm_solclear_08,mean_norm_solclear_09,mean_norm_solclear_10,mean_norm_solclear_11,mean_norm_solclear_12,mean_norm_solclear_annual,mean_norm_soltotal_01,mean_norm_soltotal_02,mean_norm_soltotal_03,mean_norm_soltotal_04,mean_norm_soltotal_05,mean_norm_soltotal_06,mean_norm_soltotal_07,mean_norm_soltotal_08,mean_norm_soltotal_09,mean_norm_soltotal_10,mean_norm_soltotal_11,mean_norm_soltotal_12,mean_norm_soltotal_annual,mean_norm_soltrans_01,mean_norm_soltrans_02,mean_norm_soltrans_03,mean_norm_soltrans_04,mean_norm_soltrans_05,mean_norm_soltrans_06,mean_norm_soltrans_07,mean_norm_soltrans_08,mean_norm_soltrans_09,mean_norm_soltrans_10,mean_norm_soltrans_11,mean_norm_soltrans_12,mean_norm_soltrans_annual,mean_norm_tdmean_01,mean_norm_tdmean_02,mean_norm_tdmean_03,mean_norm_tdmean_04,mean_norm_tdmean_05,mean_norm_tdmean_06,mean_norm_tdmean_07,mean_norm_tdmean_08,mean_norm_tdmean_09,mean_norm_tdmean_10,mean_norm_tdmean_11,mean_norm_tdmean_12,mean_norm_tdmean_annual,mean_norm_tmax_01,mean_norm_tmax_02,mean_norm_tmax_03,mean_norm_tmax_04,mean_norm_tmax_05,mean_norm_tmax_06,mean_norm_tmax_07,mean_norm_tmax_08,mean_norm_tmax_09,mean_norm_tmax_10,mean_norm_tmax_11,mean_norm_tmax_12,mean_norm_tmax_annual,mean_norm_tmean_01,mean_norm_tmean_02,mean_norm_tmean_03,mean_norm_tmean_04,mean_norm_tmean_05,mean_norm_tmean_06,mean_norm_tmean_07,mean_norm_tmean_08,mean_norm_tmean_09,mean_norm_tmean_10,mean_norm_tmean_11,mean_norm_tmean_12,mean_norm_tmean_annual,mean_norm_tmin_01,mean_norm_tmin_02,mean_norm_tmin_03,mean_norm_tmin_04,mean_norm_tmin_05,mean_norm_tmin_06,mean_norm_tmin_07,mean_norm_tmin_08,mean_norm_tmin_09,mean_norm_tmin_10,mean_norm_tmin_11,mean_norm_tmin_12,mean_norm_tmin_annual,mean_norm_vpdmax_01,mean_norm_vpdmax_02,mean_norm_vpdmax_03,mean_norm_vpdmax_04,mean_norm_vpdmax_05,mean_norm_vpdmax_06,mean_norm_vpdmax_07,mean_norm_vpdmax_08,mean_norm_vpdmax_09,mean_norm_vpdmax_10,mean_norm_vpdmax_11,mean_norm_vpdmax_12,mean_norm_vpdmax_annual,mean_norm_vpdmin_01,mean_norm_vpdmin_02,mean_norm_vpdmin_03,mean_norm_vpdmin_04,mean_norm_vpdmin_05,mean_norm_vpdmin_06,mean_norm_vpdmin_07,mean_norm_vpdmin_08,mean_norm_vpdmin_09,mean_norm_vpdmin_10,mean_norm_vpdmin_11,mean_norm_vpdmin_12,mean_norm_vpdmin_annual,osc_mtu_per_ha
25021,100.8799342,88.45010173,122.0377144,113.9737617,91.43187809,105.8202963,89.90196586,96.93834209,99.86289334,125.782433,104.971965,124.7222865,1264.775177,9.754115328,14.12108555,19.93691972,25.45966655,29.21979141,30.42735702,29.06421486,25.76778209,20.96452287,15.36910585,10.5229591,8.38680765,19.91615415,5.861954547,8.863924772,12.74679498,16.04712303,18.42686984,20.15330419,20.32883698,18.512476,14.51213244,9.573671639,6.780598283,4.966823339,13.06450276,0.600937488,0.62767655,0.639307797,0.630259358,0.630590608,0.662299979,0.699395292,0.71839842,0.692174985,0.622876548,0.64432186,0.592182798,0.646645294,-7.775912285,-7.443510726,-4.450548332,0.823585914,7.369979531,13.34066996,16.73082137,16.28281838,12.86372307,6.552646726,0.481440611,-4.206009276,4.213268626,2.61470462,3.958195187,7.895140439,14.4549153,20.26697612,25.08559161,28.28997737,27.48903999,23.51928073,17.02622771,11.10438715,5.573035814,15.60593711,-2.278096819,-1.198904653,2.758570235,8.80269818,14.43934968,19.46659958,22.72771975,21.91711351,17.89197925,11.50015132,5.955562346,0.889195287,10.23936531,-7.171090446,-6.356188886,-2.377757747,3.150628038,8.611862287,13.84773402,17.16560265,16.34532142,12.26483878,5.974193566,0.806881229,-3.794418657,4.872651413,3.551613975,4.418443635,6.375165485,10.66299037,14.29457772,16.94460742,20.15445738,18.87548393,14.23353867,9.56899035,6.629654482,4.19475301,10.82546216,0.552242173,0.628118735,0.855132791,1.180782789,1.211207779,1.292914035,1.468329642,1.202421848,0.883249977,0.742545294,0.778549979,0.610407799,0.951248408,3.935473333
25023,109.0847433,95.64727146,136.1873205,116.6464797,91.62691929,98.24412517,84.58890188,95.59430078,102.3900736,125.9216661,112.9530543,130.1257807,1299.01215,9.819949316,14.17567178,20.00449511,25.53723931,29.26699409,30.46543236,29.09932714,25.8273783,21.04228209,15.45969699,10.6103258,8.465722399,19.98116727,5.953505935,8.970369306,12.81869965,16.31000831,18.77249937,20.40055514,20.5588229,18.47112389,14.58513012,9.68582932,6.838176358,4.991987693,13.1963501,0.606236506,0.632761723,0.640747814,0.638636507,0.641378245,0.669586937,0.706453896,0.715141721,0.693103461,0.62648694,0.644473895,0.589657377,0.650333028,-6.833171127,-6.587702444,-3.787945121,1.331074746,7.639031095,13.52625791,17.07984226,16.65364481,13.23217967,7.14045547,1.282226923,-3.286999922,4.781903346,3.282984269,4.321643367,7.808859767,13.71569531,19.29198391,24.32733761,27.74047148,27.02157856,23.23769077,17.13155093,11.54657886,6.355209409,15.48191264,-1.437796486,-0.573824331,3.004264272,8.5483641,14.0205214,19.16686736,22.65240288,21.90607,18.06110213,11.99772228,6.624432879,1.788493875,10.47955365,-6.158766796,-5.46946594,-1.800104303,3.381178174,8.749185844,14.00653524,17.56446654,16.79070391,12.88465616,6.86403112,1.702413873,-2.77798689,5.47851288,3.5667034,4.334735555,5.989012884,9.405423231,12.46673271,15.37736571,18.67550042,17.42515781,13.25453449,9.248562336,6.484745055,4.25467816,10.03999451,0.562433027,0.608488684,0.791567807,0.961279103,1.007683453,1.090853889,1.342739104,1.123091272,0.893942587,0.785581722,0.776030418,0.620363464,0.88043389,6.470949108
25025,98.39988785,89.19718857,120.4831474,110.4678185,90.24840851,102.6903984,89.47783813,90.91632843,94.88560638,123.3247574,102.074839,124.2372177,1236.40498,9.660039806,14.03252964,19.8721796,25.42313976,29.20145912,30.4175993,29.04407921,25.72948933,20.89881935,15.28819942,10.43284969,8.295639801,19.85797958,5.75512991,8.694789696,12.52745972,15.78074942,18.48194942,20.12226944,20.25377941,18.41773949,14.45104961,9.545349789,6.624699783,4.862779856,12.95976973,0.59573999,0.619579983,0.630359983,0.620679986,0.63287999,0.661489981,0.697289979,0.715789992,0.691429985,0.624329984,0.634929985,0.586139983,0.642499983,-7.412889814,-7.127539873,-4.049839854,1.252539968,7.578249788,13.43929968,16.80920963,16.45098953,13.13528976,6.868159771,0.889239982,-3.858109903,4.497979832,2.771719909,4.017399931,7.640229797,13.94974976,19.57256947,24.67115955,27.96536942,27.20111923,23.32374954,17.03429966,11.17711964,5.777739906,15.42699957,-1.784139979,-0.738109982,3.001959944,8.940929699,14.43954973,19.64526939,22.96193943,22.21798935,18.28397961,12.02349968,6.484289885,1.438969964,10.57598963,-6.340179873,-5.493769932,-1.636089969,3.932219911,9.306699657,14.61957951,17.95863953,17.23501968,13.24433956,7.012839842,1.791589946,-2.899539924,5.72898984,3.527069902,4.34895997,5.987899876,9.830599785,13.02865973,16.33929939,19.74053955,18.23224964,13.77985964,9.40362978,6.481539822,4.205149841,10.40699959,0.688709986,0.791649985,1.018729955,1.473129964,1.691779971,2.101919949,2.471209919,2.11559993,1.496089959,1.154389966,1.070629978,0.819579971,1.407999974,5.400420356
25027,91.99315326,82.9217688,106.9391281,104.0850049,92.02031816,109.1611772,100.4673636,106.4008337,103.9197414,123.8861295,95.65745324,114.1362445,1231.589905,9.757838975,14.17251158,19.98089956,25.49104012,29.30660811,30.53501808,29.17674274,25.83937742,20.99532832,15.35993615,10.4981655,8.365274418,19.95651953,5.754950232,8.80254861,12.79953698,16.06851577,18.22304149,19.96385407,20.22407254,18.62980607,14.55492503,9.661321336,6.809317521,4.888096035,13.0316212,0.589751523,0.6210596,0.640554214,0.630317291,0.621763831,0.653763059,0.693111908,0.720946521,0.693219212,0.628965753,0.648586523,0.584280754,0.643807676,-9.213149361,-8.838012077,-5.698955615,-0.421815375,6.439289451,12.61903313,15.76716302,15.30386154,11.94450431,5.416685253,-0.809769211,-5.567081387,3.078378762,0.622365369,2.173691098,6.44866021,13.60844429,19.76362796,24.44976361,27.39672282,26.52039231,22.47785405,15.65694579,9.353683604,3.604142602,14.33961501,-4.376343738,-3.243544536,1.083195358,7.62241672,13.64160274,18.59718922,21.58887906,20.67597947,16.60032808,10.00948781,4.24206952,-1.042555355,8.783262477,-9.3752236,-8.660977884,-4.282110672,1.636524959,7.519715173,12.74475698,15.78116922,14.83171232,10.72294279,4.362169886,-0.869319206,-5.689416018,3.226496835,3.002504163,3.866005281,5.810410619,10.32339781,14.10714387,16.43327731,19.17116833,17.85866149,13.37740928,8.738354399,5.888851754,3.579601838,10.17937781,0.429772682,0.50149768,0.712528446,1.054233053,1.12378151,1.145994199,1.276524969,1.010048819,0.727686906,0.613518828,0.652144981,0.481559604,0.810532672,19.821148
26001,43.74688025,36.69305065,43.34509441,78.41840905,80.81504501,81.84165493,81.14631439,81.46065796,71.99299354,77.64846728,58.19088303,46.98018807,782.2811113,8.724999796,13.23282947,19.24604786,25.15963089,29.34642817,30.82983429,29.44409837,25.59648002,20.29872402,14.37130752,9.399016397,7.291988406,19.41174603,4.49712709,7.600750701,12.55719264,16.57991354,19.53436084,21.8008021,21.60270557,18.13963457,14.10079613,8.663228704,5.120036711,3.518755191,12.80956988,0.515449112,0.574375421,0.65241314,0.65894823,0.665603491,0.707092967,0.733645596,0.708645593,0.694623664,0.602785073,0.544720162,0.482567533,0.628355247,-9.613071684,-9.615083971,-6.313507737,-1.549257854,5.2018639,11.60777865,14.47272246,14.36356279,10.82672078,4.646810389,-1.202790314,-5.886387566,2.244819241,-2.388489413,-0.825188576,4.636838478,11.41567079,18.66069949,24.18566602,26.70396075,25.77786862,21.80592927,14.27355491,6.777727913,0.690744718,12.64367073,-6.988876134,-6.383954224,-1.412580672,5.197280562,12.00414622,17.46954242,20.08256879,19.23080471,15.16460483,8.486514685,2.24337186,-3.275735,6.818859473,-11.58937954,-11.94281813,-7.462193661,-1.020881553,5.347726182,10.75355588,13.46132159,12.68388647,8.52341296,2.699602566,-2.290749945,-7.242438421,0.992892957,1.854310485,2.644581519,5.000799878,8.711373455,13.43677773,16.9081242,18.94606544,16.94935748,13.19648303,7.937076125,4.250062181,2.211250815,9.337448049,0.234319293,0.246089468,0.336249991,0.603165773,0.766515769,0.706638578,0.670918404,0.445781568,0.334221045,0.334000871,0.352053501,0.267108764,0.441049987,3.905702011
26003,60.08053223,43.43945809,47.18617571,68.10017397,76.92330188,80.62163318,88.82733385,71.64328951,99.47304363,111.0871148,74.4264781,65.5678106,887.3778401,7.927607502,12.53265532,18.73456938,24.81860407,29.21410342,30.8052064,29.34155255,25.3172112,19.72037877,13.63295053,8.621286799,6.505548954,18.93093205,3.897457892,6.744332971,11.66010922,15.98887179,19.37925514,21.14339,21.49333974,17.78340194,13.1275523,7.838814027,4.32684309,2.975963244,12.19656535,0.491578095,0.538093476,0.622342589,0.644188741,0.663313002,0.686315366,0.732482823,0.702384597,0.665637258,0.574949688,0.501821292,0.457427206,0.606656198,-11.01473163,-10.99525358,-7.322827023,-2.822191051,3.697456713,10.1429885,13.45952509,13.48299911,10.24775951,3.667072097,-2.366846683,-7.564672005,1.050884587,-4.209809966,-2.742557918,2.356143133,8.579156605,16.32705226,22.0219964,24.57866927,24.06240593,19.91684629,12.21837246,4.753867925,-1.133614766,10.56070152,-8.417489136,-7.854589739,-3.156434828,3.206071525,10.24471391,15.70118365,18.47874447,18.00654444,14.10825408,7.252315789,0.772695836,-4.970968506,5.280998086,-12.62529495,-12.96675352,-8.669213992,-2.166796402,4.162513497,9.380510426,12.37895646,11.95083045,8.29979861,2.28639166,-3.208265003,-8.808437624,0.001421301,1.464783989,2.132296985,3.755966187,6.709783266,10.96890507,14.033731,15.44438427,14.55351504,10.92105297,6.412378537,3.409063225,1.826356168,7.635856022,0.279376324,0.291604727,0.365901174,0.583660932,0.826562108,0.77311714,0.784873351,0.714152644,0.568397025,0.468962118,0.409734901,0.323774548,0.532543184,13.9624274
26005,76.2308352,57.29285407,61.52370735,94.31699353,107.288895,98.25040694,84.17684318,91.83334086,82.62401977,103.2160466,80.09618672,70.46780131,1007.319445,9.608560419,14.01654847,19.79376326,25.37321508,29.27493477,30.62871727,29.40576948,25.825804,20.85218448,15.18014136,10.27332888,8.179562741,19.86766875,4.403569965,7.563110817,12.27391466,16.05857591,19.03151378,21.54180737,22.30750015,19.20211052,15.09472724,9.399783255,5.678554974,3.716847148,13.02262643,0.45824172,0.539543292,0.620058253,0.632858251,0.65005589,0.703273994,0.758563761,0.743481082,0.723848799,0.619184236,0.55272912,0.454372429,0.621292109,-6.978941538,-6.643327416,-3.642551878,1.065207064,7.833335249,13.77092318,16.14110265,16.03267363,12.17163354,5.947102209,0.132411807,-4.038811708,4.315974694,-0.431736998,0.901088168,6.529428996,13.79748468,20.2663491,25.45228045,27.66647875,26.72377573,23.24146633,16.03836809,8.508406898,2.375866862,14.25590516,-4.159629026,-3.318684959,1.468476339,8.045775361,14.38663273,19.56193892,21.75049163,20.91016012,17.10806726,10.56265796,4.199615634,-1.018075565,9.124713124,-7.887631296,-7.538672259,-3.592248729,2.294210967,8.507032087,13.67173823,15.83463585,15.09668311,10.97480681,5.087059704,-0.108975588,-4.412195163,3.993303802,1.951073966,2.605070005,5.283790412,9.536907643,13.2352823,16.61642082,18.46466324,16.65918546,14.31346107,8.912748618,5.004459712,2.491153484,9.58967926,0.343014952,0.373448021,0.588409436,1.055648786,1.272785797,1.31511256,1.253344062,0.872359034,0.753944075,0.635148802,0.6302614,0.42756928,0.793224392,1.492958325
26007,46.65686375,36.67215117,43.08186982,77.24085017,76.7454559,75.43982712,79.47843042,81.48307377,74.54040784,81.37878667,59.76389181,49.4921577,781.9752403,8.556995807,13.08414124,19.12920353,25.09237161,29.31912696,30.82449618,29.41118439,25.53284783,20.18526988,14.22395703,9.23622849,7.127187955,19.31020654,4.287682075,7.477614658,12.39194327,16.3889085,19.6242391,21.77090141,21.81663313,18.30576991,13.99530263,8.50870478,4.97025826,3.357020711,12.74120363,0.501078204,0.571482161,0.64776137,0.653105922,0.669292062,0.706240576,0.741735626,0.716914833,0.693301964,0.598167309,0.538097017,0.471027711,0.625626719,-9.375784978,-9.567523484,-6.305782021,-1.454826701,5.108388008,11.39104427,14.37865308,14.2760234,10.81689376,4.680883039,-1.035281161,-5.705518647,2.26742071,-2.744420729,-1.511026699,3.540297938,10.27946308,17.47568563,23.16448359,25.94577357,25.30762805,21.21425891,13.71982936,6.490511696,0.488079195,11.94712438,-6.907875061,-6.580605743,-1.878745497,4.786642462,11.49803832,17.05663724,19.90910137,19.2239926,15.15962146,8.508833404,2.375128639,-3.124415764,6.668612683,-11.07144525,-11.65029374,-7.297996851,-0.705941569,5.520529596,10.94892843,13.87256702,13.14049873,9.105105716,3.297986071,-1.740024713,-6.737124561,1.389896994,1.668740552,2.290130628,4.21932267,7.723519632,12.31813042,15.82549355,17.82310244,16.38212625,12.40656405,7.443106746,4.033350383,2.075046468,8.683653222,0.24937128,0.24977029,0.364114841,0.670064337,0.901234631,0.935757406,0.958491062,0.692105923,0.492805927,0.442840584,0.409356425,0.298196033,0.55544256,3.831774935
26009,57.866554,40.63324089,46.25946817,75.14257207,78.82010545,79.63091603,72.78024143,81.580518,91.44402708,104.2877556,74.70318042,62.36025611,865.5103367,8.679441134,13.26147322,19.1676386,25.07010618,29.30981765,30.79065555,29.41029459,25.5473304,20.18448216,14.22788475,9.250171037,7.19014695,19.34074777,3.956505647,7.109437767,12.1567951,16.20850528,19.54239034,21.66855354,21.96623622,18.46148798,14.03496861,8.279586025,4.682160778,3.023643609,12.59081461,0.455731022,0.536054009,0.63419424,0.64648849,0.666717223,0.703698833,0.746855154,0.722610328,0.695301131,0.581895386,0.506114929,0.420471254,0.609622977,-9.072046883,-9.212177956,-6.327223981,-1.654895361,5.08186422,11.45568936,14.25925826,14.20044215,10.78912955,4.619671153,-1.093421813,-5.547358464,2.291484989,-2.94207121,-1.708788458,3.766852773,10.91632725,18.58256739,23.85274076,26.07229816,25.34296025,21.36819131,13.62117208,6.237360757,0.167885052,12.10654565,-6.522018246,-6.176030844,-1.57966432,5.257158499,12.25762036,17.63303285,19.99913165,19.37388113,15.4492479,8.696312411,2.53554131,-2.925307951,7.000342347,-10.10206871,-10.64338026,-6.926372238,-0.401816084,5.932799844,11.4134664,13.92609388,13.40493529,9.530439991,3.771593003,-1.166055147,-6.018649271,1.893098792,1.553737887,2.143755128,4.286991859,8.152679104,13.20897096,16.32674435,17.58989506,16.3383375,12.66708698,7.257251548,3.848491844,1.915013752,8.773897467,0.301011487,0.292444821,0.42359884,0.815275842,1.154135605,1.15825169,1.075316066,0.830259749,0.667232165,0.568244817,0.517671249,0.362751716,0.68045286,1.890089572
26011,45.4079711,39.7900574,44.58813637,81.29382686,89.31555939,87.27573917,76.91728277,86.17937697,68.80603027,75.91907234,59.49081816,46.76478711,801.7501381,9.011866452,13.4782277,19.41258039,25.2131362,29.30907457,30.74392382,29.40273783,25.62540814,20.44095732,14.59787158,9.661954127,7.567612079,19.53873638,4.820227966,8.054673496,12.70342952,16.6244206,19.24350641,21.843552,22.31291359,18.69736625,14.5743084,8.890138459,5.357417408,3.719626218,13.07007857,0.534856126,0.597582441,0.654349109,0.659312261,0.65653156,0.710457876,0.758829804,0.729598226,0.712949108,0.608966652,0.554461392,0.491531569,0.639063144,-8.781040141,-8.53654188,-5.113417425,-0.413889464,6.202759509,12.30371197,15.11653825,15.01921547,11.23937689,5.087554254,-0.666580683,-5.207145507,3.021227996,-1.668513997,-0.240299995,5.016563006,12.04713294,19.11296804,24.59659419,27.06967481,26.13200991,22.29139064,15.10635225,7.409447176,1.333438565,13.18385757,-6.036134937,-5.331134972,-0.45062455,6.144263008,12.94249436,18.38332226,20.82314521,19.93836276,15.89514172,9.38321383,2.988661327,-2.470406961,7.684561202,-10.40387343,-10.42207338,-5.917978789,0.241549118,6.772148961,12.17018926,14.57677328,13.74485933,9.499029595,3.660217436,-1.431892941,-6.274454259,2.184024487,1.901194685,2.569043795,4.741671834,8.749657723,13.22133657,16.82972582,18.65366442,16.71061372,13.68357689,8.632908595,4.475743754,2.310075375,9.373680416,0.260624555,0.273547363,0.413796481,0.722256126,1.071366644,1.152245587,0.972022782,0.675461387,0.518956129,0.479536833,0.451040339,0.311692973,0.608243843,1.128211904
26013,47.67539175,37.11787035,48.4074976,66.67313464,80.23892627,86.56695132,97.96882586,76.74355488,90.70825663,91.92183523,61.8166769,52.98906586,838.8294891,7.953177309,12.5823591,18.78390265,24.84449499,29.28435994,30.92519745,29.448078,25.39021569,19.75252007,13.62345219,8.606956053,6.515012932,18.97576573,3.815268037,6.892188573,11.53423911,15.67193082,18.79123138,20.79057443,21.18990254,17.73342956,13.07257903,7.732022318,4.31875613,2.896933049,12.03654282,0.479713738,0.547727486,0.61401811,0.63076936,0.641653734,0.67225561,0.719549982,0.698432483,0.661848108,0.567575611,0.501746237,0.444830613,0.598289986,-12.4668003,-12.28464718,-8.471458545,-3.519831781,3.55331303,10.21575911,13.35718089,13.07641593,9.616817236,2.596814934,-3.666093647,-8.879455373,0.260374369,-5.614155474,-3.53671741,2.474635559,9.011004797,17.13944204,22.60773311,24.91314374,23.93534003,19.54950515,11.66940222,3.45996493,-2.784338043,10.23512099,-10.17148475,-9.250976044,-4.00446489,2.783343059,10.283606,15.79308716,18.28481011,17.43360391,13.40497906,6.462467971,-0.658846857,-6.77406044,4.465057983,-14.72893528,-14.96535211,-10.48375599,-3.444103671,3.427904291,8.97857601,11.65661781,10.93201473,7.260595432,1.255686216,-4.777718011,-10.76389665,-1.304371218,1.397682461,2.194081816,4.269774899,7.52843233,12.45768284,15.42479832,16.62937028,15.02725022,11.15949972,6.698237959,3.328533672,1.596323088,8.142057911,0.227543119,0.230059994,0.273801868,0.398788739,0.630839359,0.62726936,0.460201862,0.422388737,0.38262999,0.424686239,0.347366866,0.254178118,0.38981249,13.89382567
26015,66.34128749,52.9793065,60.5414228,93.42499423,106.6531055,99.56539973,87.77882973,93.7612826,81.66257358,96.81873989,73.97565269,62.30573197,975.8098793,9.677675823,14.06980068,19.80738276,25.38666809,29.30598684,30.66864304,29.44923155,25.85840034,20.87555057,15.19018602,10.29074769,8.220303992,19.9000089,4.620707174,7.722580016,12.22494032,16.1472944,19.00781618,21.4525704,22.26300355,18.90553174,15.03852876,9.408043464,5.744632145,3.816842606,13.02933299,0.477453114,0.54885415,0.617160402,0.636014568,0.648552069,0.699446856,0.755933311,0.73107394,0.720349982,0.619313525,0.55820832,0.464301031,0.623006236,-7.378038352,-7.074919606,-3.828243646,0.929417683,7.784514402,13.62837777,16.03818087,15.90014127,12.01308307,5.697730049,-0.125710414,-4.378416548,4.099887374,-0.807774979,0.823313522,6.678572764,14.07227262,20.59744843,25.73142328,27.89436909,26.82934405,23.22150254,16.01500792,8.234082073,1.97311349,14.27177046,-4.667362392,-3.669269701,1.426666624,8.156107093,14.62681839,19.7821151,21.87603589,20.90581407,16.99456932,10.38571846,3.830853033,-1.53766663,9.009673685,-8.527060201,-8.162060206,-3.825001977,2.240080154,8.656328946,13.83294443,15.85785165,14.98242154,10.76776116,4.756554047,-0.572160402,-5.048631127,3.746662411,1.885331206,2.677142652,5.460166529,9.857785145,13.80371211,17.55504012,19.19892458,17.10387979,14.4926559,9.143239379,4.896425928,2.351440576,9.869265407,0.306207284,0.355640617,0.576466655,1.044914556,1.356697886,1.41028955,1.317427055,0.863056228,0.704452067,0.577832277,0.565896862,0.371506241,0.788020808,1.24959916
26017,48.35306028,40.57418478,46.72342512,85.88995526,89.86970644,89.53913106,74.45950163,90.59148201,70.8361636,77.74701247,60.20320815,47.30791824,822.0962475,9.177278093,13.61553344,19.48053878,25.22898857,29.27577771,30.68251824,29.37772632,25.64478714,20.50924152,14.71784291,9.803815958,7.723641737,19.60309554,5.083929584,8.437847176,12.7031092,16.61781582,19.19415768,21.66523722,22.51640487,18.90169948,14.74243338,8.988306535,5.511560717,3.898380988,13.18836453,0.553941874,0.619693229,0.652048633,0.658637825,0.655587821,0.706062149,0.76639863,0.737014845,0.718771604,0.610670256,0.562151336,0.504701339,0.645416202,-8.213729491,-7.893556556,-4.251594511,0.450571612,6.911641746,12.71299156,15.50746041,15.43229286,11.51181996,5.340670147,-0.324662155,-4.786124223,3.533512045,-1.485820234,-0.098075673,5.414330946,12.68180642,19.79362921,25.28400478,27.56561011,26.48957771,22.85387101,15.55856848,7.784580894,1.513051305,13.61297258,-5.369725524,-4.5766404,0.458659448,7.145871452,14.01741849,19.46618047,21.58233047,20.57332521,16.62440227,10.0929065,3.598276941,-1.930424273,8.473643007,-9.253716018,-9.055317363,-4.49681475,1.61005672,8.241339,13.64849557,15.59918743,14.65720365,10.39507136,4.627364751,-0.587779715,-5.374080967,3.334320184,1.766181039,2.352089128,4.559198541,8.755548451,13.59646997,17.78599546,19.20627112,16.85442122,14.53749556,9.029475431,4.545780962,2.213352635,9.600132195,0.323794586,0.351775666,0.551274311,1.015336462,1.620206717,1.904505361,1.430737799,0.93294728,0.74109863,0.694027008,0.586352686,0.400466207,0.879591869,0.754715663
26019,58.65177635,43.22646865,51.00483197,80.78612571,81.54036752,78.42580914,74.83770883,78.95961551,93.98588457,104.5235212,76.07854212,63.2008175,885.2229551,8.681511928,13.21730313,19.20790659,25.12399062,29.30783377,30.75370614,29.41310422,25.58876468,20.27812724,14.37945476,9.392161813,7.26588948,19.38410128,3.587656802,6.707711886,11.99054975,16.14717021,19.51875463,21.71917004,22.11375467,18.51001154,14.2199221,8.531361892,4.775274055,2.928091288,12.56241345,0.413241368,0.507475848,0.6242224,0.642663775,0.665951711,0.706193084,0.751793084,0.723337914,0.701210327,0.593277571,0.508415509,0.402996543,0.603343089,-8.293317063,-8.301982575,-5.399358486,-1.042291353,5.546701596,11.75066009,14.6525324,14.72178411,11.18751699,4.92612745,-0.87203791,-5.053992978,2.818606796,-2.043810289,-0.767727564,4.46065506,11.23101183,18.39780807,23.81626849,26.15501486,25.44834074,21.57722355,14.22586347,6.809684285,0.953549979,12.52189105,-5.377418855,-4.810584364,-0.427643096,5.815203305,12.43873595,17.86813059,20.39259937,19.84753046,15.99169438,9.414504939,3.160053364,-2.0649827,7.687068758,-8.711153228,-8.853546307,-5.316117114,0.399518952,6.479799846,11.92011866,14.63032721,14.24686172,10.40629116,4.603274041,-0.489374124,-5.083701586,2.852234405,1.712194782,2.329846501,4.416468838,8.180291176,12.32489453,15.70480478,17.23496848,15.75812896,12.51083936,7.598018802,4.156465399,2.136365467,8.672060136,0.358391371,0.368596543,0.526182743,0.907827559,1.22489997,1.266265484,1.274663761,1.04371204,0.850529293,0.736434465,0.651339639,0.431693094,0.803099981,1.674561382
26021,70.77887431,55.53041627,58.83824205,91.02002187,99.93428239,100.2807865,93.26399188,104.9024374,86.00003321,103.1729016,75.25734191,63.29884663,1002.279737,9.864425898,14.2527178,19.99723929,25.47319599,29.26839024,30.57205148,29.37582426,25.89372325,21.04250522,15.46045301,10.56749862,8.459099791,20.01888698,4.659638524,7.676371379,12.22999513,16.32332006,19.0390938,21.25324035,22.14371527,19.0847927,15.05186327,9.547555468,5.837698698,4.011711245,13.07154285,0.472298853,0.53853976,0.611543166,0.640770439,0.650460209,0.695142027,0.753764754,0.737010205,0.715267024,0.617512485,0.552351125,0.474201124,0.621515894,-6.751112331,-6.05510211,-2.619705615,1.909305632,8.450078206,14.20566666,16.82559163,16.70035299,12.71169399,6.302171398,0.406070445,-3.918636262,4.84726462,-0.169851132,1.424034054,7.086438493,14.02262692,20.32156079,25.56089139,27.81257428,26.88448338,23.49678685,16.48218025,8.831215685,2.664244251,14.53454506,-3.887183989,-2.604914717,2.324353331,8.661610051,14.85138825,20.07537445,22.38274371,21.51988459,17.80204727,11.25827245,4.680198745,-0.774263616,9.690675876,-7.604661172,-6.634054379,-2.437496533,3.300743114,9.381344102,14.59000754,16.95303711,16.15541552,12.10744629,6.034490742,0.529301126,-4.212956702,4.847036253,2.019930638,2.727979465,5.272548697,9.389231606,13.06072012,16.71131091,18.21811322,16.21838822,14.26013714,9.285930438,5.069643059,2.589039708,9.568625894,0.38159317,0.435251126,0.646638618,1.161742009,1.454590873,1.565007916,1.462851099,1.050612475,0.973778382,0.868140887,0.762751116,0.468020443,0.935795429,1.020856999
